id,Asset ID,Asset Symbol,Amount with GST,GST,Balance,Transaction type,Contract/Fund,Reference ID,Date
326628260,14,USD,-0.4973936,-0.075874,681.3980079,commission,BTCUSD,,2025-02-13 20:14:03.421129+05:30 IST Asia/Kolkata
326385340,14,USD,3.948,,681.8954015,cashflow,BNBUSD,,2025-02-13 18:54:59.632768+05:30 IST Asia/Kolkata
326385339,14,USD,38.222,,677.9474015,cashflow,BNBUSD,,2025-02-13 18:54:59.624576+05:30 IST Asia/Kolkata
326385338,14,USD,0.00586143,,639.7254015,funding,BNBUSD,,2025-02-13 18:54:59.622385+05:30 IST Asia/Kolkata
326370748,14,USD,-0.0335592,-0.005119,639.71954007,commission,BNBUSD,,2025-02-13 18:44:20.211865+05:30 IST Asia/Kolkata
326370747,14,USD,-0.2684736,-0.040954,639.75309927,commission,BNBUSD,,2025-02-13 18:44:20.203127+05:30 IST Asia/Kolkata
326370746,14,USD,-0.2349144,-0.035834,640.02157287,commission,BNBUSD,,2025-02-13 18:44:20.194346+05:30 IST Asia/Kolkata
324593067,14,USD,-1.015213,-0.154863,640.25648727,commission,BNBUSD,,2025-02-13 01:05:34.580644+05:30 IST Asia/Kolkata
324593066,14,USD,75.425,,641.27170027,cashflow,BNBUSD,,2025-02-13 01:05:34.580609+05:30 IST Asia/Kolkata
324593065,14,USD,-0.0082549,,565.84670027,funding,BNBUSD,,2025-02-13 01:05:34.578604+05:30 IST Asia/Kolkata
324514437,14,USD,-0.01359164,,565.85495517,funding,BNBUSD,,2025-02-13 00:31:33.039416+05:30 IST Asia/Kolkata
324372456,14,USD,-0.01338934,,565.86854681,funding,BNBUSD,,2025-02-12 23:31:33.046646+05:30 IST Asia/Kolkata
324150269,14,USD,-0.01253161,,565.88193615,funding,BNBUSD,,2025-02-12 22:31:33.060783+05:30 IST Asia/Kolkata
323960604,14,USD,-1.013148,-0.154548,565.89446776,commission,BTCUSD,,2025-02-12 21:39:52.521329+05:30 IST Asia/Kolkata
323960603,14,USD,-16.74,,566.90761576,cashflow,BTCUSD,,2025-02-12 21:39:52.521289+05:30 IST Asia/Kolkata
323960599,14,USD,-0.0225144,-0.003434,583.64761576,commission,BTCUSD,,2025-02-12 21:39:52.288050+05:30 IST Asia/Kolkata
323960598,14,USD,-0.372,,583.67013016,cashflow,BTCUSD,,2025-02-12 21:39:52.288022+05:30 IST Asia/Kolkata
323960568,14,USD,-0.0225144,-0.003434,584.04213016,commission,BTCUSD,,2025-02-12 21:39:52.048318+05:30 IST Asia/Kolkata
323960567,14,USD,-0.372,,584.06464456,cashflow,BTCUSD,,2025-02-12 21:39:52.048267+05:30 IST Asia/Kolkata
323960562,14,USD,-0.225144,-0.034344,584.43664456,commission,BTCUSD,,2025-02-12 21:39:51.852000+05:30 IST Asia/Kolkata
323960561,14,USD,-3.72,,584.66178856,cashflow,BTCUSD,,2025-02-12 21:39:51.851953+05:30 IST Asia/Kolkata
323960518,14,USD,-0.0450288,-0.006869,588.38178856,commission,BTCUSD,,2025-02-12 21:39:51.615455+05:30 IST Asia/Kolkata
323960516,14,USD,-0.744,,588.42681736,cashflow,BTCUSD,,2025-02-12 21:39:51.615394+05:30 IST Asia/Kolkata
323960514,14,USD,-0.0900576,-0.013738,589.17081736,commission,BTCUSD,,2025-02-12 21:39:51.370619+05:30 IST Asia/Kolkata
323960512,14,USD,-1.488,,589.26087496,cashflow,BTCUSD,,2025-02-12 21:39:51.370579+05:30 IST Asia/Kolkata
323960464,14,USD,-0.6078888,-0.092729,590.74887496,commission,BTCUSD,,2025-02-12 21:39:51.129000+05:30 IST Asia/Kolkata
323960462,14,USD,-10.044,,591.35676376,cashflow,BTCUSD,,2025-02-12 21:39:51.128967+05:30 IST Asia/Kolkata
323960460,14,USD,-0.01512573,,601.40076376,funding,BTCUSD,,2025-02-12 21:39:51.124301+05:30 IST Asia/Kolkata
323906774,14,USD,0.00133476,,601.41588949,funding,BNBUSD,,2025-02-12 21:31:33.048522+05:30 IST Asia/Kolkata
323906780,14,USD,-0.0024183,,601.41455473,funding,BTCUSD,,2025-02-12 21:31:33.048331+05:30 IST Asia/Kolkata
323886112,14,USD,-0.3882849,-0.05923,601.41697303,commission,BNBUSD,,2025-02-12 21:26:24.534427+05:30 IST Asia/Kolkata
323883537,14,USD,-5.0854932,-0.775753,601.80525793,commission,BTCUSD,,2025-02-12 21:24:26.437554+05:30 IST Asia/Kolkata
323805954,14,USD,-3.94479015,-0.601748,606.89075113,commission,BTCUSD,,2025-02-12 20:51:28.114867+05:30 IST Asia/Kolkata
323805950,14,USD,2.415,,610.83554128,cashflow,BTCUSD,,2025-02-12 20:51:28.114828+05:30 IST Asia/Kolkata
323805946,14,USD,0.00821162,,608.42054128,funding,BTCUSD,,2025-02-12 20:51:28.113021+05:30 IST Asia/Kolkata
323711781,14,USD,0.00563006,,608.41232966,funding,BTCUSD,,2025-02-12 20:31:33.040253+05:30 IST Asia/Kolkata
323656140,14,USD,-1.578486,-0.240786,608.4066996,commission,BTCUSD,,2025-02-12 20:14:50.035648+05:30 IST Asia/Kolkata
323610673,14,USD,-2.799078,-0.426978,609.9851856,commission,BTCUSD,,2025-02-12 20:03:13.121205+05:30 IST Asia/Kolkata
323610672,14,USD,10.8,,612.7842636,cashflow,BTCUSD,,2025-02-12 20:03:13.121169+05:30 IST Asia/Kolkata
323610671,14,USD,0.00744666,,601.9842636,funding,BTCUSD,,2025-02-12 20:03:13.119104+05:30 IST Asia/Kolkata
323534112,14,USD,-1.12218,-0.17118,601.97681694,commission,BTCUSD,,2025-02-12 19:35:52.146092+05:30 IST Asia/Kolkata
321450220,14,USD,-1.1202212,-0.170881,603.09899694,commission,BTCUSD,,2025-02-12 01:04:04.952552+05:30 IST Asia/Kolkata
321450219,14,USD,65.58,,604.21921814,cashflow,BTCUSD,,2025-02-12 01:04:04.952501+05:30 IST Asia/Kolkata
321450218,14,USD,0.00457012,,538.63921814,funding,BTCUSD,,2025-02-12 01:04:04.947034+05:30 IST Asia/Kolkata
321357809,14,USD,0.00535182,,538.63464802,funding,BTCUSD,,2025-02-12 00:31:33.044463+05:30 IST Asia/Kolkata
321318005,14,USD,-0.451055,-0.068805,538.6292962,commission,BTCUSD,,2025-02-12 00:17:02.353915+05:30 IST Asia/Kolkata
321190361,14,USD,0.00410944,,539.0803512,funding,BTCUSD,,2025-02-11 23:31:33.040795+05:30 IST Asia/Kolkata
321083072,14,USD,0.00546302,,539.07624176,funding,BTCUSD,,2025-02-11 22:41:33.033742+05:30 IST Asia/Kolkata
320846828,14,USD,0.00650697,,539.07077874,funding,BTCUSD,,2025-02-11 21:31:33.054400+05:30 IST Asia/Kolkata
320752131,14,USD,-1.7116077,-0.261093,539.06427177,commission,BTCUSD,,2025-02-11 20:41:03.067725+05:30 IST Asia/Kolkata
318139742,14,USD,-2.97359764,-0.4536,540.77587947,commission,BTCUSD,,2025-02-10 22:04:49.548792+05:30 IST Asia/Kolkata
318139741,14,USD,-11.908,,543.74947711,cashflow,BTCUSD,,2025-02-10 22:04:49.548737+05:30 IST Asia/Kolkata
318139740,14,USD,-0.74340325,-0.1134,555.65747711,commission,BTCUSD,,2025-02-10 22:04:49.535473+05:30 IST Asia/Kolkata
318139739,14,USD,-2.9705,,556.40088036,cashflow,BTCUSD,,2025-02-10 22:04:49.535412+05:30 IST Asia/Kolkata
318139738,14,USD,-0.03590887,,559.37138036,funding,BTCUSD,,2025-02-10 22:04:49.533251+05:30 IST Asia/Kolkata
318042780,14,USD,-0.03295679,,559.40728923,funding,BTCUSD,,2025-02-10 21:31:33.033205+05:30 IST Asia/Kolkata
317950844,14,USD,-1.49031168,-0.227336,559.44024602,commission,BTCUSD,,2025-02-10 20:56:11.389696+05:30 IST Asia/Kolkata
317724453,14,USD,-4.6088912,-0.703051,560.9305577,commission,BTCUSD,,2025-02-10 19:45:34.940744+05:30 IST Asia/Kolkata
317724451,14,USD,-16.32,,565.5394489,cashflow,BTCUSD,,2025-02-10 19:45:34.940695+05:30 IST Asia/Kolkata
317724449,14,USD,-0.01981256,,581.8594489,funding,BTCUSD,,2025-02-10 19:45:34.938936+05:30 IST Asia/Kolkata
317652615,14,USD,-0.01366869,,581.87926146,funding,BTCUSD,,2025-02-10 19:31:33.051709+05:30 IST Asia/Kolkata
317587443,14,USD,-1.847408,-0.281808,581.89293015,commission,BTCUSD,,2025-02-10 19:18:09.719229+05:30 IST Asia/Kolkata
316060993,14,USD,-1.8258848,-0.278525,583.74033815,commission,BTCUSD,,2025-02-10 05:34:02.962704+05:30 IST Asia/Kolkata
316060990,14,USD,-40.64,,585.56622295,cashflow,BTCUSD,,2025-02-10 05:34:02.962641+05:30 IST Asia/Kolkata
316060987,14,USD,0.00265446,,626.20622295,funding,BTCUSD,,2025-02-10 05:34:02.954830+05:30 IST Asia/Kolkata
316038102,14,USD,0.04334332,,626.20356849,funding,BTCUSD,,2025-02-10 05:31:33.037259+05:30 IST Asia/Kolkata
315976962,14,USD,0.04310237,,626.16022517,funding,BTCUSD,,2025-02-10 04:31:33.022572+05:30 IST Asia/Kolkata
315890331,14,USD,0.04314986,,626.1171228,funding,BTCUSD,,2025-02-10 03:31:33.029302+05:30 IST Asia/Kolkata
315759115,14,USD,0.004339,,626.07397294,funding,BTCUSD,,2025-02-10 02:31:33.022968+05:30 IST Asia/Kolkata
315742471,14,USD,-4.5407344,-0.692654,626.06963394,commission,BTCUSD,,2025-02-10 02:23:45.938195+05:30 IST Asia/Kolkata
315546742,14,USD,-3.86026616,-0.588854,630.61036834,commission,BTCUSD,,2025-02-10 00:13:25.351846+05:30 IST Asia/Kolkata
315546738,14,USD,-0.594,,634.4706345,cashflow,BTCUSD,,2025-02-10 00:13:25.351798+05:30 IST Asia/Kolkata
315546736,14,USD,-0.96506153,-0.147213,635.0646345,commission,BTCUSD,,2025-02-10 00:13:25.341332+05:30 IST Asia/Kolkata
315546734,14,USD,-0.14,,636.02969603,cashflow,BTCUSD,,2025-02-10 00:13:25.341273+05:30 IST Asia/Kolkata
315546732,14,USD,0.0337422,,636.16969603,funding,BTCUSD,,2025-02-10 00:13:25.339247+05:30 IST Asia/Kolkata
315473965,14,USD,0.04222657,,636.13595383,funding,BTCUSD,,2025-02-09 23:31:33.024329+05:30 IST Asia/Kolkata
315382175,14,USD,-0.56819065,-0.086673,636.09372726,commission,BTCUSD,,2025-02-09 22:46:09.601215+05:30 IST Asia/Kolkata
315327193,14,USD,0.03309584,,636.66191791,funding,BTCUSD,,2025-02-09 22:31:33.045604+05:30 IST Asia/Kolkata
315208471,14,USD,0.05568273,,636.62882207,funding,BTCUSD,,2025-02-09 21:31:33.023342+05:30 IST Asia/Kolkata
315118026,14,USD,-0.6820872,-0.104047,636.57313934,commission,BTCUSD,,2025-02-09 20:41:39.962956+05:30 IST Asia/Kolkata
315064562,14,USD,0.01797487,,637.25522654,funding,BTCUSD,,2025-02-09 20:31:33.050822+05:30 IST Asia/Kolkata
315014391,14,USD,-0.67968,-0.10368,637.23725167,commission,BTCUSD,,2025-02-09 19:54:08.902107+05:30 IST Asia/Kolkata
312938512,14,USD,-3.2994924,-0.503312,637.91693167,commission,BTCUSD,,2025-02-09 00:00:48.899456+05:30 IST Asia/Kolkata
312938511,14,USD,-35.9,,641.21642407,cashflow,BTCUSD,,2025-02-09 00:00:48.899407+05:30 IST Asia/Kolkata
312938510,14,USD,-0.00237222,,677.11642407,funding,BTCUSD,,2025-02-09 00:00:48.891598+05:30 IST Asia/Kolkata
312908209,14,USD,-1.419835,-0.216585,677.11879629,commission,BTCUSD,,2025-02-08 23:36:43.724940+05:30 IST Asia/Kolkata
312866530,14,USD,-0.00288086,,678.53863129,funding,BTCUSD,,2025-02-08 23:31:33.048339+05:30 IST Asia/Kolkata
312822027,14,USD,-0.18159728,-0.027701,678.54151215,commission,BTCUSD,,2025-02-08 23:08:08.675207+05:30 IST Asia/Kolkata
312822026,14,USD,-0.95338572,-0.145432,678.72310943,commission,BTCUSD,,2025-02-08 23:08:08.668616+05:30 IST Asia/Kolkata
312730009,14,USD,-0.00196965,,679.67649515,funding,BTCUSD,,2025-02-08 22:31:33.047016+05:30 IST Asia/Kolkata
312586851,14,USD,0.01704317,,679.6784648,funding,BTCUSD,,2025-02-08 21:31:33.047686+05:30 IST Asia/Kolkata
312437271,14,USD,0.01706939,,679.66142163,funding,BTCUSD,,2025-02-08 20:31:33.057766+05:30 IST Asia/Kolkata
312300068,14,USD,0.01709944,,679.64435224,funding,BTCUSD,,2025-02-08 19:31:33.048960+05:30 IST Asia/Kolkata
312157375,14,USD,0.01706461,,679.6272528,funding,BTCUSD,,2025-02-08 18:31:33.050813+05:30 IST Asia/Kolkata
312045796,14,USD,0.01705494,,679.61018819,funding,BTCUSD,,2025-02-08 17:31:33.031871+05:30 IST Asia/Kolkata
311917129,14,USD,0.01708599,,679.59313325,funding,BTCUSD,,2025-02-08 16:31:33.049052+05:30 IST Asia/Kolkata
311803411,14,USD,0.01532473,,679.57604726,funding,BTCUSD,,2025-02-08 15:31:33.053855+05:30 IST Asia/Kolkata
311749270,14,USD,-0.453356,-0.069156,679.56072253,commission,BTCUSD,,2025-02-08 14:48:45.634102+05:30 IST Asia/Kolkata
311701712,14,USD,0.01205035,,680.01407853,funding,BTCUSD,,2025-02-08 14:31:33.052003+05:30 IST Asia/Kolkata
311585118,14,USD,-0.00123871,,680.00202818,funding,BTCUSD,,2025-02-08 13:31:33.054055+05:30 IST Asia/Kolkata
311558587,14,USD,-1.134747,-0.173097,680.00326689,commission,BTCUSD,,2025-02-08 13:20:02.998953+05:30 IST Asia/Kolkata
310845837,14,USD,-5.6938835,-0.868559,681.13801389,commission,BTCUSD,,2025-02-08 05:49:26.571689+05:30 IST Asia/Kolkata
310845836,14,USD,80.65,,686.83189739,cashflow,BTCUSD,,2025-02-08 05:49:26.571653+05:30 IST Asia/Kolkata
310845834,14,USD,0.00474862,,606.18189739,funding,BTCUSD,,2025-02-08 05:49:26.570186+05:30 IST Asia/Kolkata
310808913,14,USD,-0.02895806,,606.17714877,funding,BTCUSD,,2025-02-08 05:31:33.031021+05:30 IST Asia/Kolkata
310748146,14,USD,-0.01759816,,606.20610683,funding,BTCUSD,,2025-02-08 04:31:33.035274+05:30 IST Asia/Kolkata
310724919,14,USD,-2.25852,-0.34452,606.22370499,commission,BTCUSD,,2025-02-08 03:54:30.160785+05:30 IST Asia/Kolkata
309666713,14,USD,-43.55,,608.48222499,cashflow,BTCUSD,,2025-02-07 20:46:55.788151+05:30 IST Asia/Kolkata
309666712,14,USD,-0.00440137,,652.03222499,funding,BTCUSD,,2025-02-07 20:46:55.785849+05:30 IST Asia/Kolkata
309627035,14,USD,-1.516359,-0.231309,652.03662636,commission,BTCUSD,,2025-02-07 20:40:48.934664+05:30 IST Asia/Kolkata
308894302,14,USD,-4.6128088,-0.703649,653.55298536,commission,BTCUSD,,2025-02-07 17:30:05.494821+05:30 IST Asia/Kolkata
308894301,14,USD,71.68,,658.16579416,cashflow,BTCUSD,,2025-02-07 17:30:05.494787+05:30 IST Asia/Kolkata
308894300,14,USD,-0.0536392,,586.48579416,funding,BTCUSD,,2025-02-07 17:30:05.493053+05:30 IST Asia/Kolkata
308772081,14,USD,-0.05351158,,586.53943336,funding,BTCUSD,,2025-02-07 16:31:33.035629+05:30 IST Asia/Kolkata
308662608,14,USD,-0.05345504,,586.59294494,funding,BTCUSD,,2025-02-07 15:31:33.048782+05:30 IST Asia/Kolkata
308555094,14,USD,-0.03642349,,586.64639998,funding,BTCUSD,,2025-02-07 14:31:33.043575+05:30 IST Asia/Kolkata
308497100,14,USD,-4.5705176,-0.697198,586.68282347,commission,BTCUSD,,2025-02-07 13:48:57.565811+05:30 IST Asia/Kolkata
306393025,14,USD,-19.502,,591.25334107,cashflow,BTCUSD,,2025-02-06 20:01:07.852032+05:30 IST Asia/Kolkata
306393022,14,USD,-0.397,,610.75534107,cashflow,BTCUSD,,2025-02-06 20:01:07.820749+05:30 IST Asia/Kolkata
306393019,14,USD,0.00070117,,611.15234107,funding,BTCUSD,,2025-02-06 20:01:07.818096+05:30 IST Asia/Kolkata
306386193,14,USD,-2.317166,-0.353466,611.1516399,commission,BTCUSD,,2025-02-06 19:59:03.672867+05:30 IST Asia/Kolkata
301353604,14,USD,-2.96594475,-0.452432,613.4688059,commission,BTCUSD,,2025-02-05 00:50:54.232889+05:30 IST Asia/Kolkata
301353602,14,USD,68.525,,616.43475065,cashflow,BTCUSD,,2025-02-05 00:50:54.232848+05:30 IST Asia/Kolkata
301353601,14,USD,-0.00760922,,547.90975065,funding,BTCUSD,,2025-02-05 00:50:54.231148+05:30 IST Asia/Kolkata
301279687,14,USD,-0.02160585,,547.91735987,funding,BTCUSD,,2025-02-05 00:31:33.042241+05:30 IST Asia/Kolkata
301153096,14,USD,-0.00503918,,547.93896572,funding,BTCUSD,,2025-02-04 23:31:33.049388+05:30 IST Asia/Kolkata
301119578,14,USD,-0.9361648,-0.142805,547.9440049,commission,BTCUSD,,2025-02-04 23:15:44.796064+05:30 IST Asia/Kolkata
301119576,14,USD,-0.2340412,-0.035701,548.8801697,commission,BTCUSD,,2025-02-04 23:15:44.648255+05:30 IST Asia/Kolkata
297108332,14,USD,-58.0325,,549.1142109,cashflow,BTCUSD,,2025-02-03 20:52:18.494620+05:30 IST Asia/Kolkata
297108328,14,USD,0.01815736,,607.1467109,funding,BTCUSD,,2025-02-03 20:52:18.492358+05:30 IST Asia/Kolkata
297058691,14,USD,-2.2827336,-0.348214,607.12855354,commission,BTCUSD,,2025-02-03 20:40:12.950427+05:30 IST Asia/Kolkata
297058690,14,USD,-1.99740223,-0.304688,609.41128714,commission,BTCUSD,,2025-02-03 20:40:12.941778+05:30 IST Asia/Kolkata
289304166,14,USD,-26.5,,611.40868937,cashflow,BTCUSD,,2025-02-01 15:04:35.930554+05:30 IST Asia/Kolkata
289304165,14,USD,-0.00838738,,637.90868937,funding,BTCUSD,,2025-02-01 15:04:35.924972+05:30 IST Asia/Kolkata
289297914,14,USD,-2.403188,-0.366588,637.91707675,commission,BTCUSD,,2025-02-01 15:01:57.113254+05:30 IST Asia/Kolkata
289295380,14,USD,-2.403306,-0.366606,640.32026475,commission,BTCUSD,,2025-02-01 15:00:32.858785+05:30 IST Asia/Kolkata
287073229,14,USD,-22.1425,,642.72357075,cashflow,BTCUSD,,2025-01-31 20:04:32.403252+05:30 IST Asia/Kolkata
287073228,14,USD,-0.00728712,,664.86607075,funding,BTCUSD,,2025-01-31 20:04:32.397814+05:30 IST Asia/Kolkata
287053794,14,USD,-5.24872408,-0.800653,664.87335787,commission,BTCUSD,,2025-01-31 20:00:31.224379+05:30 IST Asia/Kolkata
286610883,14,USD,-0.0741892,-0.011317,670.12208195,commission,BTCUSD,,2025-01-31 16:59:20.256972+05:30 IST Asia/Kolkata
286610882,14,USD,2.0415,,670.19627115,cashflow,BTCUSD,,2025-01-31 16:59:20.256929+05:30 IST Asia/Kolkata
286610881,14,USD,-1.13756768,-0.173527,668.15477115,commission,BTCUSD,,2025-01-31 16:59:20.238506+05:30 IST Asia/Kolkata
286610880,14,USD,31.303,,669.29233883,cashflow,BTCUSD,,2025-01-31 16:59:20.238434+05:30 IST Asia/Kolkata
286610879,14,USD,-1.13756768,-0.173527,637.98933883,commission,BTCUSD,,2025-01-31 16:59:20.001647+05:30 IST Asia/Kolkata
286610878,14,USD,31.303,,639.12690651,cashflow,BTCUSD,,2025-01-31 16:59:20.001592+05:30 IST Asia/Kolkata
286610877,14,USD,-0.06077056,,607.82390651,funding,BTCUSD,,2025-01-31 16:59:19.992932+05:30 IST Asia/Kolkata
286507899,14,USD,-0.0605789,,607.88467707,funding,BTCUSD,,2025-01-31 16:31:33.028723+05:30 IST Asia/Kolkata
286459899,14,USD,-2.06380726,-0.314818,607.94525597,commission,BTCUSD,,2025-01-31 15:59:08.006271+05:30 IST Asia/Kolkata
286459889,14,USD,-0.24569134,-0.037478,610.00906323,commission,BTCUSD,,2025-01-31 15:59:07.154074+05:30 IST Asia/Kolkata
286459863,14,USD,-0.02456914,-0.003748,610.25475457,commission,BTCUSD,,2025-01-31 15:59:05.499575+05:30 IST Asia/Kolkata
284105559,14,USD,-2.228076,-0.339876,610.27932371,commission,BTCUSD,,2025-01-30 19:09:20.025237+05:30 IST Asia/Kolkata
284105558,14,USD,-33.39,,612.50739971,cashflow,BTCUSD,,2025-01-30 19:09:20.025179+05:30 IST Asia/Kolkata
284105557,14,USD,-0.02968381,,645.89739971,funding,BTCUSD,,2025-01-30 19:09:20.017438+05:30 IST Asia/Kolkata
284063729,14,USD,-0.49687912,-0.075795,645.92708352,commission,BTCUSD,,2025-01-30 18:47:06.611106+05:30 IST Asia/Kolkata
284063657,14,USD,-1.73907692,-0.265283,646.42396264,commission,BTCUSD,,2025-01-30 18:47:06.028643+05:30 IST Asia/Kolkata
280596871,14,USD,-2.0626695,-0.314645,648.16303956,commission,BTCUSD,,2025-01-29 13:36:26.178973+05:30 IST Asia/Kolkata
280596870,14,USD,-34,,650.22570906,cashflow,BTCUSD,,2025-01-29 13:36:26.178883+05:30 IST Asia/Kolkata
280596869,14,USD,0.0105231,,684.22570906,funding,BTCUSD,,2025-01-29 13:36:26.170022+05:30 IST Asia/Kolkata
280553602,14,USD,0.10900045,,684.21518596,funding,BTCUSD,,2025-01-29 13:31:33.042911+05:30 IST Asia/Kolkata
280452299,14,USD,0.06542885,,684.10618551,funding,BTCUSD,,2025-01-29 12:31:33.055613+05:30 IST Asia/Kolkata
280389019,14,USD,-0.0725169,-0.011062,684.04075666,commission,BTCUSD,,2025-01-29 11:53:09.244604+05:30 IST Asia/Kolkata
280389018,14,USD,-1.1602704,-0.17699,684.11327356,commission,BTCUSD,,2025-01-29 11:53:09.239396+05:30 IST Asia/Kolkata
280389017,14,USD,-0.8218582,-0.125368,685.27354396,commission,BTCUSD,,2025-01-29 11:53:09.233506+05:30 IST Asia/Kolkata
277657946,14,USD,-2.07063332,-0.315859,686.09540216,commission,BTCUSD,,2025-01-28 12:55:03.646037+05:30 IST Asia/Kolkata
277657945,14,USD,-23.12,,688.16603548,cashflow,BTCUSD,,2025-01-28 12:55:03.645996+05:30 IST Asia/Kolkata
277590813,14,USD,0.10929195,,711.28603548,funding,BTCUSD,,2025-01-28 12:31:33.040099+05:30 IST Asia/Kolkata
277476028,14,USD,0.10587494,,711.17674353,funding,BTCUSD,,2025-01-28 11:31:33.036577+05:30 IST Asia/Kolkata
277361407,14,USD,-2.065177,-0.315027,711.07086859,commission,BTCUSD,,2025-01-28 10:31:14.182224+05:30 IST Asia/Kolkata
276417310,14,USD,-10.22686088,-1.56003,713.13604559,commission,BTCUSD,,2025-01-28 00:12:19.732295+05:30 IST Asia/Kolkata
276417307,14,USD,-47.3125,,723.36290647,cashflow,BTCUSD,,2025-01-28 00:12:19.732247+05:30 IST Asia/Kolkata
276417304,14,USD,-0.00183644,,770.67540647,funding,BTCUSD,,2025-01-28 00:12:19.730600+05:30 IST Asia/Kolkata
276399535,14,USD,-1.17115,-0.17865,770.67724291,commission,BTCUSD,,2025-01-27 23:59:09.936410+05:30 IST Asia/Kolkata
276399534,14,USD,-1.17115,-0.17865,771.84839291,commission,BTCUSD,,2025-01-27 23:59:09.929764+05:30 IST Asia/Kolkata
276367468,14,USD,-4.39902525,-0.671038,773.01954291,commission,BTCUSD,,2025-01-27 23:38:01.477517+05:30 IST Asia/Kolkata
274714768,14,USD,-4.97723705,-0.75924,777.41856816,commission,BTCUSD,,2025-01-27 15:09:07.141019+05:30 IST Asia/Kolkata
274714767,14,USD,0.255,,782.39580521,cashflow,BTCUSD,,2025-01-27 15:09:07.140977+05:30 IST Asia/Kolkata
274714766,14,USD,0.01411316,,782.14080521,funding,BTCUSD,,2025-01-27 15:09:07.139370+05:30 IST Asia/Kolkata
274677425,14,USD,-1.990955,-0.303705,782.12669205,commission,BTCUSD,,2025-01-27 14:44:26.396212+05:30 IST Asia/Kolkata
274014205,14,USD,776.47058823,,784.11764705,deposit,,,2025-01-27 11:03:51.052929+05:30 IST Asia/Kolkata
274014134,14,USD,7.64705882,,7.64705882,deposit,,,2025-01-27 11:03:44.808650+05:30 IST Asia/Kolkata
